"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Guitars","Best Service","Chris Hein Guitars","$189.00","7 Guitars, professionally sampled in one virtual instrument","2016","2007","1"
"Guitars","Ample Sound","Ample Guitar Twelve - AG12","$135.00","Virtual Instrument based on a Taylor 956 CE 12-String Guitar","no reviews","no reviews","0"
"Guitars","Three-Body Tech","Heavier7Strings","$199.00","Bring Heavy Metal back to your music","2017","2017","0"
"Guitars","Virtual Guitarist","Bundle THREE","$287.81","Three Virtual Guitarists of your choice","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Bundle TWO","$217.34","Two virtual Guitarists of your choice","no reviews","no reviews","0"
"Guitars","East West","MGS Vol.4 Guitar and Bass","$99.00","94 Guitar & Bass Models designed for Fishman TriplePlay","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Ethno Ukulele - AEU","$95.00","Virtual Ukulele based on samples of a Kamaka HF-3","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Silk","$128.02","Classy Nylon Guitar Finger Picking","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Virtual Guitarist Bundle","$332.47","A team of virtual guitar heroes at your fingertips","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Sparkle","$128.02","Clean to crunchy Pop Guitar","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Amber","$128.02","Warm and shiny Steel-string Acoustic Guitar","no reviews","no reviews","0"
"Guitars","Virtual Guitarist","Iron","$128.02","Powerful distorted chords and interval riffs","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Guitar H - AGH","$95.00","Bring the Gibson ES 335 Guitar Sound to your Studio","no reviews","no reviews","0"
"Guitars","Soniccouture","Xbow Guitars","$99.00","A Guitar Orchestra for Kontakt Player","no reviews","no reviews","1"
"Guitars","Impact Soundworks","DJANGO - Gypsy Jazz Guitar","$99.00","Tribute to the Legendary Musical Style of Django Reinhardt","no reviews","no reviews","1"
"Guitars","Impact Soundworks","DJANGO - Gypsy Jazz Guitar - LEAD","$99.00","2 virtual Gypsy Jazz LEAD Guitars","no reviews","no reviews","1"
"Guitars","Impact Soundworks","DJANGO - Gypsy Jazz Guitar - RHYTHM","$79.00","Virtual Gypsy Jazz Rhythm Guitar","no reviews","no reviews","1"
"Guitars","Ample Sound","Ample Guitar TC - AGTC","$95.00","Bring the Fender Telecaster Sound to your Studio","no reviews","no reviews","0"
"Guitars","Impact Soundworks","Turkish Oud","$69.00","Realistic and detailed virtual Oud instrument","no reviews","no reviews","1"
"Guitars","Ample Sound","Ample Guitar M Extension Pick","$55.00","Pick Extension for Ample Guitar M","no reviews","no reviews","0"
"Guitars","Impact Soundworks","Shreddage II","$139.00","Ultimate Rock and Metal Electric Guitar","no reviews","no reviews","1"
"Guitars","Impact Soundworks","Shreddage II IBZ","$99.00","Ultra Aggressive Sound of a 7-string Heavy Metal Guitar","no reviews","no reviews","1"
"Guitars","Ample Sound","Ample 2 in1 Metal Bundle","$161.00","Bundle containing Ample Guitar AME & Ample Bass Metal Ray","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Metal Eclipse - AME","$95.00","Bring the ESP Eclipse Guitar Sound to your Studio","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Guitar T Extension (Finger)","$55.00","Finger Extension for Ample Guitar T - AGT","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample 17 in1 Full Bundle","$919.00","Bundle containing all Ample Sound Guitars and Basses","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Guitar G - AGG","$119.00","Virtual Electric Guitar based on a Gibson Les Paul Custom","2015","2015","0"
"Guitars","Ample Sound","Ample Guitar F - AGF","$119.00","Virtual Electric Guitar based on a Fender Stratocaster","2015","2015","0"
"Guitars","Ample Sound","Ample Guitar P - AGP","$119.00","Virtual Electric Guitar based on a PRS Artist Custom Guitar","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample Guitar T - AGT","$135.00","Virtual Guitar based on Samples of a Taylor 714 Acoustic","2015","2015","0"
"Guitars","Ample Sound","Ample Guitar M - AGM","$135.00","Virtual guitar based on samples of a Steelstring Guitar","2016","2016","0"
"Guitars","Ample Sound","Ample Guitar L - AGL","$143.00","Virtual Instrument based on an Alhambra Luthier Guitar","2015","2015","0"
"Guitars","Ample Sound","Ample Guitar G Extension","$55.00","Pick Up Extension for Ample Guitar G","no reviews","no reviews","0"
"Guitars","Vir2 (by Big Fish)","Apollo: Cinematic Guitars","$269.25","An Orchestra of Guitarists at your Fingertips","2016","2016","1"
"Guitars","Project SAM","Swing!","$266.25","The Jazzy Film Scoring Library: Swing!","2015","2015","1"
"Guitars","Acousticsamples","UKU","$55.30","Deeply sampled Kala Mahogany Concert Ukulele","no reviews","no reviews","0"
"Guitars","Audiowiesel","Hammered Acoustic Guitar Full Bundle","$94.28","Hammered Acoustic Guitar Full Bundle","no reviews","no reviews","0"
"Guitars","Audiowiesel","Hammered Acoustic Guitar FX & Percussion","$54.58","Hammered Acoustic Guitar FX & Percussion","no reviews","no reviews","0"
"Guitars","Audiowiesel","Hammered Acoustic Guitar Core","$59.00","Hammered Acoustic Guitar Core Library","no reviews","no reviews","0"
"Guitars","Vir2 (by Big Fish)","Acou6tics Electri6ity Bundle","$486.75","Acou6tics and Electri6ity in a bundle","no reviews","no reviews","1"
"Guitars","Vir2 (by Big Fish)","Acou6tics","$269.25","The acoustic sequel to the award-winning Electri6ity!","2014","2014","1"
"Guitars","VSL Special Editions","Special Edition Section Vol. 2 Guitars & Keyboards","$70.00","The Guitars & Keyboards Section from the Volume 2 Collection","no reviews","no reviews","0"
"Guitars","Vir2 (by Big Fish)","Electri6ity","$261.75","Eight of the most famous and most distinctive guitar sounds!","2011","2010","1"
"Guitars","East West","QL Gypsy","$199.00","The virtual Gipsy orchestra from East West, Hollywood","no reviews","no reviews","0"
"Guitars","Sugar Bytes","Guitarist","$118.10","Realistic guitar rhythm parts","no reviews","no reviews","0"
"Guitars","MusicLab","Upgrade RealGuitar 5","$65.00","Upgrade to RealGuitar 5 from RealGuitar","no reviews","no reviews","0"
"Guitars","AAS","String Studio VS-2","$78.90","Virtual string modeling synthesizer","no reviews","no reviews","0"
"Guitars","AAS","Strum GS-2","$78.90","Plug-in for the production of Guitar tracks","no reviews","no reviews","0"
"Guitars","MusicLab","Upgrade RealEight 4","$60.00","Upgrade from RealEight to RealEight 4","no reviews","no reviews","0"
"Guitars","MusicLab","Upgrade RealRick 4","$60.00","Upgrade from RealRick to RealRick 4","no reviews","no reviews","0"
"Guitars","Heavyocity","Scoring Guitars Gravity Pack 03","$79.20","An inspiring collection of cinematic guitars","no reviews","no reviews","1"
"Guitars","MusicLab","Upgrade RealLPC 4","$60.00","Upgrade from RealLPC to RealLPC 4","no reviews","no reviews","0"
"Guitars","MusicLab","Upgrade RealStrat 4","$60.00","Upgrade from RealStrat 2 or 3 to RealStrat 4","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample 10 in1 Guitars Bundle","$661.00","Bundle containing all 10 Ample Sound Guitars","2015","2015","0"
"Guitars","Ample Sound","Ample 5 in1 Electric Bundle","$348.00","Bundle containing 5 Ample Sound Electric Guitars","no reviews","no reviews","0"
"Guitars","Ample Sound","Ample 4 in1 Acoustic Bundle","$355.00","Bundle containing 4 Ample Sound Acoustic Guitars","no reviews","no reviews","0"
"Guitars","cinesamples","Iron Guitars","$39.00","Multi-sampled electric guitar powerchord library","no reviews","no reviews","1"
"Guitars","UVI","Jazzistic","$99.00","Jazz Instruments & Jazz Pattern","no reviews","no reviews","0"
"Guitars","Prominy","V-Metal","$166.00","Ultra real-sounding dark-powered virtual electric guitar","2013","2013","1"
"Guitars","VSL Single Instruments","Overdrive","$65.00","Fluid legato solos and awesome power chord grooves","no reviews","no reviews","0"
"Guitars","VSL Single Instruments","Concert Guitar","$75.00","Masterfully recorded concert guitar by VSL","no reviews","no reviews","0"
"Guitars","Big Fish Audio","RiG Urban Workstation","$99.00","Complete Sound Collection specifically for Hip Hop and R&B","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - E-Guitar Clean Add-On","$49.00","Detailed sampled Clean Electric Guitar as an Add-on","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - Jazz-Guitar","$59.00","Detailed sampled Jazz Guitar","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - Jazz-Guitar Add-On","$49.00","","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - Steel String Guitar","$59.00","Detailed sampled Steel String Acoustic Guitar","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - Steel String Guitar Add-On","$49.00","Detailed sampled Steel String Acoustic Guitar as an Add-on","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - Nylon-Guitar","$59.00","Detailed sampled Nylon Guitar","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - Nylon-Guitar Add-On","$49.00","Detailed sampled Nylon Guitar as an Add-on","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - Banjo","$59.00","Detailed sampled Banjo","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - Banjo Add-On","$49.00","Detailed sampled Banjo as an Add-On","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - Mandolin","$59.00","Detailed sampled Mandolin","no reviews","no reviews","1"
"Guitars","Best Service","Chris Hein Guitars - Mandolin Add-On","$49.00","Detailed sampled Mandolin ADD-ON","no reviews","no reviews","0"
"Guitars","Best Service","Chris Hein Guitars - E-Guitar Clean","$59.00","Detailed sampled Clean Electric Guitar","no reviews","no reviews","1"
"Guitars","Prominy","V-Metal and SC Electric Guitar Bundle","$299.00","Bundle consisting of V-Metal and SC Electric Guitar","no reviews","no reviews","1"
"Guitars","Prominy","SC Electric Guitar","$233.00","""Clean"" recorded true sound of Fender® Stratocaster®","no reviews","no reviews","1"
"Guitars","East West","QL Goliath","$199.00","More than 180 instruments and over 600 patches","no reviews","no reviews","0"
"Guitars","Vir2 (by Big Fish)","VI One","$74.25","Vast Collection of Instruments across every Musical Style.","2007","2007","1"
"Guitars","Rob Papen","RG - The Rhythm-Guitar-Synthesizer","$88.33","Create your own guitar grooves!","2009","2008","0"
"Guitars","Vir2 (by Big Fish)","Fractured: Prepared Acoustic Guitar","$74.25","New and innovative acoustic guitar articulations & FX","no reviews","no reviews","1"
"Plucked Instruments","Best Service","ERA II  Medieval Legends","$259.00","A huge set of historical instruments","2016","2012","0"
"Plucked Instruments","Best Service","Forest Kingdom II","$259.00","The sound of forests and jungles, the sound of Mother Nature","2013","2011","0"
"Plucked Instruments","Best Service","Cinematique Instruments 2","$199.00","Cinamtatic library with unique instruments","2013","2013","0"
"Plucked Instruments","Best Service","Cinematique Instruments 1","$199.00","Cinematic library with unique instruments","2013","2010","0"
"Plucked Instruments","Soundiron","Brad Hoyt´s Harp Guitar","$129.00","Full Range 30 String Acoustic Harp Guitar Library","no reviews","no reviews","1"
"Plucked Instruments","VSL Instruments Bundles","Plucked Instruments Bundle","$180.00","BUNDLE containing Upright Bass, Concert- and Electric-Guitar","no reviews","no reviews","0"
"Plucked Instruments","VSL Instruments Bundles","Symphonic Cube","$1995.00","A professional orchestra in a giant bundle","no reviews","no reviews","0"
"Plucked Instruments","Best Service","Gu Zheng","$129.00","Gu Zheng, recorded by local Chinese music producers","2011","2011","0"
"Plucked Instruments","VSL Instruments Collections","Harps","$125.00","2 beautifully recorded harps with many artikulations","no reviews","no reviews","0"
"Plucked Instruments","cinesamples","CineHarps","$179.00","Collection of deeply sampled orchestral harps","no reviews","no reviews","1"
"Plucked Instruments","Soundiron","Elysium Harp","$149.00","47-string grand concert pedal harp","no reviews","no reviews","1"
"Plucked Instruments","Cinematique Instruments","Grand Harp","$54.58","Concert Harp with a wide variety of playing techniques","no reviews","no reviews","1"
"Plucked Instruments","East West","Hollywood Solo Harp Gold","$99.00","Solo Harp virtual instrument","no reviews","no reviews","0"
"Plucked Instruments","East West","Hollywood Solo Series Diamond","$429.00","Diamond Collection of East West´s Harp, Cello and Violin","no reviews","no reviews","0"
"Plucked Instruments","East West","Hollywood Solo Series Gold","$249.00","Gold Edition of East West´s Harp, Cello and Violin","no reviews","no reviews","0"
"Plucked Instruments","Impact Soundworks","Turkish Oud","$69.00","Realistic and detailed virtual Oud instrument","no reviews","no reviews","1"
"Plucked Instruments","Soundiron","Acoustic Saz","$99.00","Deeply sampled 5-String Acoustic Saz Library for Kontakt","no reviews","no reviews","1"
"Plucked Instruments","Soundiron","Electric Saz","$99.00","Deep-sampled 5-String Electric Saz Baglâma Library","no reviews","no reviews","1"
"Plucked Instruments","Project SAM","Concert Harp","$88.50","Concert Harp, recorded in a warm Concert Hall Environment","no reviews","no reviews","1"
"Plucked Instruments","Project SAM","OrganMystique","$131.75","3 Beautifully Sampled Dutch Church Organs","no reviews","no reviews","1"
"Plucked Instruments","cinesamples","Dulcimer & Zither","$99.00","Incredibly detailed Dulcimer and Zither Library","no reviews","no reviews","1"
"Plucked Instruments","VSL Single Instruments","Harp I","$70.00","The harp by VSL","no reviews","no reviews","0"
"Plucked Instruments","VSL Single Instruments","Harp II","$65.00","The second harp by VSL","no reviews","no reviews","0"
"Plucked Instruments","UVI","Nagoya Harp","$79.00","Strings of the East, Soul of the West","no reviews","no reviews","0"
"Plucked Instruments","AAS","String Studio VS-2","$78.90","Virtual string modeling synthesizer","no reviews","no reviews","0"
"Plucked Instruments","Soniccouture","Array Mbira","$59.00","A 5 Octave Thumb Piano from Array Instruments","no reviews","no reviews","1"
"Plucked Instruments","Evolution Series","World Strings Guzheng","$119.00","Guzheng for Kontakt 4 or newer","no reviews","no reviews","1"
"Plucked Instruments","East West","QL RA","$199.00","Ethnical instruments from around the world","no reviews","no reviews","0"
"Plucked Instruments","Cinematique Instruments","Balalaika","$28.78","3-stringed prima Balalaika which has a typical E-E-A tuning","no reviews","no reviews","1"
